PaperCut Print Logger - http://www.papercut.com/
Time,User,Pages,Copies,Printer,Document Name,Client,Paper Size,Language,Height,Width,Duplex,Grayscale,Size
2016-04-26 16:19:48,zhavoronkov,15,1,102_38_HP_CLJ_5525,"Microsoft Word - Минимальное_количество_генераторов_Костромская_ГРЭС",ZHAVORONKOV-VS,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,401kb,
2016-04-26 16:23:48,baturin,4,1,102_38_HP_CLJ_5525,"Инструкция_по_производству_переключений_в_электроустановках_ЕЭС_России_в_операционной_зоне_ЦДУ.pdf",TRENAZHER1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,1245kb,
2016-04-26 16:31:21,baturin,9,1,102_38_HP_CLJ_5525,"Инструкция_по_производству_переключений_в_электроустановках_ЕЭС_России_в_операционной_зоне_ЦДУ.pdf",TRENAZHER1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,7927kb,
2016-04-26 16:51:48,balyuk-nn,2,1,103_38_HP_2727,"вх-8622(12850718_вх-8622_21_04_2016).PDF",BALYUK-NN,A4,PCL6,,,NOT DUPLEX,GRAYSCALE,265kb,
2016-04-26 16:52:23,balyuk-nn,15,1,103_38_HP_2727,"Microsoft Word - Перечень непредставленной информации_КрасРДУ(12850713_вх-8622_21_04_2016)",BALYUK-NN,A4,PCL6,,,DUPLEX,GRAYSCALE,363kb,
2016-04-26 16:53:46,balyuk-nn,1,1,103_38_HP_2727,"А-III-19-4558(12808628_А-III-19-4558_14_04_2016).PDF",BALYUK-NN,A4,PCL6,,,NOT DUPLEX,GRAYSCALE,1581kb,
2016-04-26 17:34:22,balyuk-nn,3,1,103_38_HP_2727,"Начальная цена Красноярск (003).xlsm",BALYUK-NN,A4,PCL6,,,NOT DUPLEX,GRAYSCALE,74kb,
2016-04-26 17:38:10,balyuk-nn,3,1,103_38_HP_2727,"Начальная цена Красноярск (003).xlsm",BALYUK-NN,A4,PCL6,,,DUPLEX,GRAYSCALE,147kb,
2016-04-26 17:38:40,balyuk-nn,6,1,103_38_HP_2727,"Начальная цена Красноярск (003).xlsm",BALYUK-NN,A4,PCL6,,,DUPLEX,GRAYSCALE,153kb,
2016-04-26 17:39:12,balyuk-nn,6,1,103_38_HP_2727,"Начальная цена Красноярск (003).xlsm",BALYUK-NN,A4,PCL6,,,DUPLEX,GRAYSCALE,153kb,
2016-04-26 17:39:33,balyuk-nn,6,1,103_38_HP_2727,"Начальная цена Красноярск (003).xlsm",BALYUK-NN,A4,PCL6,,,DUPLEX,GRAYSCALE,153kb,
2016-04-26 17:40:40,balyuk-nn,1,1,103_38_HP_2727,"Microsoft Outlook - Заметка",BALYUK-NN,A4,PCL6,,,NOT DUPLEX,GRAYSCALE,88kb,
2016-04-26 17:41:06,balyuk-nn,7,1,103_38_HP_2727,"Во всю страницу",BALYUK-NN,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,174168kb,
2016-04-26 19:33:04,lomov-av,1,1,102_38_HP_CLJ_5525,"Microsoft Word - Документ Microsoft Word",INFORMATOR-L,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,838kb,
2016-04-26 21:19:22,kovyazin-da,12,1,102_38_HP_CLJ_5525,"Microsoft Word - Папки к селектору",INFORMATOR-REZ,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,142kb,
2016-04-26 21:45:07,kovyazin-da,16,6,102_38_HP_CLJ_5525,"Microsoft Word - tehnarnedel",INFORMATOR-REZ,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,374kb,
2016-04-26 21:45:40,kovyazin-da,10,6,102_38_HP_CLJ_5525,"Microsoft Word - spravinf",INFORMATOR-REZ,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,900kb,
2016-04-27 00:39:58,kovyazin-da,1,5,102_38_HP_CLJ_5525,"RMAES.xls",INFORMATOR-REZ,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,671kb,
2016-04-27 00:40:01,kovyazin-da,1,3,102_38_HP_CLJ_5525,"RMAES.xls",INFORMATOR-REZ,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,1116kb,
2016-04-27 00:40:03,kovyazin-da,1,5,102_38_HP_CLJ_5525,"RMAES.xls",INFORMATOR-REZ,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,1186kb,
2016-04-27 03:21:25,kovyazin-da,9,12,102_38_HP_CLJ_5525,"Microsoft Word - raport",INFORMATOR-REZ,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,281kb,
2016-04-27 03:24:45,kovyazin-da,1,3,102_38_HP_CLJ_5525,"Ремонтная площадка.xls",INFORMATOR-L,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,73kb,
2016-04-27 04:00:51,kovyazin-da,1,5,102_38_HP_CLJ_5525,"g1.xls",INFORMATOR-REZ,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,78kb,
2016-04-27 04:01:06,kovyazin-da,1,6,102_38_HP_CLJ_5525,"g1.xls",INFORMATOR-REZ,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,78kb,
2016-04-27 04:02:52,kovyazin-da,9,5,102_38_HP_CLJ_5525,"obm_svod.pdf",INFORMATOR-REZ,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,4544kb,
2016-04-27 06:01:07,kovyazin-da,2,5,102_38_HP_CLJ_5525,"Backup_Editform4iss.mht",INFORMATOR-L,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,82kb,
2016-04-27 06:02:01,kovyazin-da,10,4,102_38_HP_CLJ_5525,"Backup_Editform1iss.xls",INFORMATOR-L,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,302kb,
2016-04-27 06:05:25,kovyazin-da,24,2,102_38_HP_CLJ_5525,"form1A.xls",INFORMATOR-L,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,368kb,
2016-04-27 07:32:52,kovyazin-da,5,1,102_38_HP_CLJ_5525,"Tehnar.pdf",INFORMATOR-L,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,2856kb,
2016-04-27 08:10:01,lukash,1,1,102_38_HP_CLJ_5525,"Microsoft Word - Папки к селектору.doc",INFORMATOR-REZ,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,44kb,
2016-04-27 08:45:59,donskaya-oi,1,1,085_42_HP_5550,"Уведомление.pdf",DONSKAYA-OI,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,874kb,
2016-04-27 08:46:38,donskaya-oi,6,1,085_42_HP_5550,"Microsoft Word - Протокол №10-зк от 28.04.2016",DONSKAYA-OI,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,266kb,
2016-04-27 08:47:20,donskaya-oi,1,1,085_42_HP_5550,"Microsoft Word - Пояснительная закупка",DONSKAYA-OI,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,123kb,
2016-04-27 08:47:29,donskaya-oi,1,1,085_42_HP_5550,"Microsoft Word - Лист согласования",DONSKAYA-OI,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,80kb,
2016-04-27 08:47:53,donskaya-oi,1,1,085_42_HP_5550,"Карточка изменений.xlsx",DONSKAYA-OI,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,61kb,
2016-04-27 08:48:07,donskaya-oi,6,1,085_42_HP_5550,"Договор.pdf",DONSKAYA-OI,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,10819kb,
2016-04-27 08:48:17,donskaya-oi,1,1,085_42_HP_5550,"Письмо.PDF",DONSKAYA-OI,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,2022kb,
2016-04-27 08:48:47,donskaya-oi,1,1,085_42_HP_5550,"Microsoft Word - Пояснительная записка",DONSKAYA-OI,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,95kb,
2016-04-27 08:48:52,donskaya-oi,1,1,085_42_HP_5550,"Microsoft Word - Лист согласования",DONSKAYA-OI,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,82kb,
2016-04-27 08:49:07,donskaya-oi,1,1,085_42_HP_5550,"Карточка изменений.xlsx",DONSKAYA-OI,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,70kb,
2016-04-27 08:49:14,donskaya-oi,1,1,085_42_HP_5550,"Письмо.PDF",DONSKAYA-OI,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,412kb,
2016-04-27 08:49:28,donskaya-oi,1,1,085_42_HP_5550,"Microsoft Word - Пояснительная записка",DONSKAYA-OI,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,113kb,
2016-04-27 08:49:34,donskaya-oi,1,1,085_42_HP_5550,"Microsoft Word - Лист согласования",DONSKAYA-OI,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,88kb,
2016-04-27 08:49:46,donskaya-oi,4,1,085_42_HP_5550,"Microsoft Word - СЗ",DONSKAYA-OI,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,203kb,
2016-04-27 08:49:59,donskaya-oi,1,1,085_42_HP_5550,"Microsoft Word - Первоначальная спецификация",DONSKAYA-OI,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,102kb,
2016-04-27 08:50:20,donskaya-oi,2,1,085_42_HP_5550,"Сравнение первоначальной и требуемой спецификации .xlsx",DONSKAYA-OI,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,79kb,
2016-04-27 08:51:02,kuzminykh,1,1,012_38_HP_CM_6040,"Microsoft Word - С_ записка о занятии по ГОЧС, тема № 3(12864459_Д11-II-2-20-40_25_04_2016).DOC",KUZMINYKH-SI2,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,59kb,
2016-04-27 08:51:08,donskaya-oi,1,1,085_42_HP_5550,"Карточка изменений.xlsx",DONSKAYA-OI,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,70kb,
2016-04-27 08:51:20,donskaya-oi,1,1,085_42_HP_5550,"КП 1.PDF",DONSKAYA-OI,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,2030kb,
2016-04-27 08:51:27,donskaya-oi,1,1,085_42_HP_5550,"КП 2.PDF",DONSKAYA-OI,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,3959kb,
2016-04-27 08:51:34,donskaya-oi,1,1,085_42_HP_5550,"КП 3.PDF",DONSKAYA-OI,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,2927kb,
2016-04-27 08:52:21,demyanova-av,10,1,085_42_HP_5550,"Microsoft Word - ПРИЛОЖЕНИЕ К ПРАВЛЕНИЮ(ОТЧЕТ)",DEMYANOVA-AV,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,15237kb,
2016-04-27 08:56:52,chichigin-ae,1,1,081_38_HP_5200,"Книга3.xlsx",CHICHIGIN-AE2,A3,PCL6,,,NOT DUPLEX,GRAYSCALE,44kb,
2016-04-27 08:57:59,bondarev-ks,1,1,081_38_HP_5200,"Microsoft Word - ЧТЗ ЭТАП 32 ДОГОВОР 980",BONDAREV-KS,A4,PCL6,,,NOT DUPLEX,GRAYSCALE,115kb,
2016-04-27 08:58:39,demyanova-av,2,1,085_42_HP_5550,"Microsoft Word - ПЗ ПР Правление",DEMYANOVA-AV,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,98kb,
2016-04-27 08:59:08,demyanova-av,1,1,085_42_HP_5550,"ПРИЛОЖЕНИЯ 1-6 К ОТЧЕТУ.xls",DEMYANOVA-AV,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,89kb,
2016-04-27 08:59:11,demyanova-av,1,1,085_42_HP_5550,"ПРИЛОЖЕНИЯ 1-6 К ОТЧЕТУ.xls",DEMYANOVA-AV,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,61kb,
2016-04-27 08:59:13,demyanova-av,1,1,085_42_HP_5550,"ПРИЛОЖЕНИЯ 1-6 К ОТЧЕТУ.xls",DEMYANOVA-AV,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,89kb,
2016-04-27 08:59:16,demyanova-av,1,1,085_42_HP_5550,"ПРИЛОЖЕНИЯ 1-6 К ОТЧЕТУ.xls",DEMYANOVA-AV,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,96kb,
2016-04-27 08:59:18,demyanova-av,1,1,085_42_HP_5550,"ПРИЛОЖЕНИЯ 1-6 К ОТЧЕТУ.xls",DEMYANOVA-AV,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,94kb,
2016-04-27 08:59:21,demyanova-av,1,1,085_42_HP_5550,"ПРИЛОЖЕНИЯ 1-6 К ОТЧЕТУ.xls",DEMYANOVA-AV,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,91kb,
2016-04-27 09:04:39,balyuk-nn,10,1,103_38_HP_2727,"Решение по обжалованию постановления МЧС.pdf",BALYUK-NN,A4,PCL6,,,DUPLEX,GRAYSCALE,25245kb,
2016-04-27 09:08:04,anokhin-iv,34,1,102_38_HP_CLJ_5525,"Microsoft Word - 2604 Проект Инструкция_по_предотвращению_развития_и_ликвидации_нарушений_нормального_режима_электрической_части_ЕЭС_России",ANOKHIN-IV,A4,PCL6,,,DUPLEX,NOT GRAYSCALE,1475kb,
2016-04-27 09:09:30,zaharova,18,1,102_38_HP_CLJ_5525,"Microsoft PowerPoint - Тема № 3(12864460_Д11-II-2-20-40_25_04_2016) [только чтение] [Режим совместимости]",ZAHAROVA-TV,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,2557kb,
2016-04-27 09:11:23,yagotintseva-ea,1,1,085_42_HP_5550,"КИ ГКПЗ (xls)(12883505_125_19_04_2016).xlsx",YAGOTINTSEVA-EA,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,86kb,
2016-04-27 09:11:32,baramygina,3,1,102_38_HP_CLJ_5525,"Microsoft Word - Разрешенные и действующие заявки 28042016",BARAMYGINA-VI,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,240kb,
2016-04-27 09:11:55,kiseleva-yg,1,1,219_42_HP_CLJ_5525,"https://www.b2b-energo.ru/market/edit_tender.html?id=48900&acti",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,89kb,
2016-04-27 09:12:15,tyurina,1,1,219_42_HP_CLJ_5525,"https://www.b2b-center.ru/market/edit_tender.html?id=48898&acti",TYURINA-IS1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,86kb,
2016-04-27 09:12:27,kiseleva-yg,2,1,219_42_HP_CLJ_5525,"https://www.b2b-energo.ru/market/edit_tender.html?id=48897&acti",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,143kb,
2016-04-27 09:13:08,demyanova-av,3,1,085_42_HP_5550,"Microsoft Word - ПРИЛОЖЕНИЕ 1_ПРАВИЛА РАБОТЫ В АИС КБП_ПРИКАЗ _17_03_2016(12883119_ВР - 162_17_03_2016)",DEMYANOVA-AV,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,323kb,
2016-04-27 09:13:33,tyurina,1,1,219_42_HP_CLJ_5525,"https://www.b2b-center.ru/market/edit_tender.html?id=48819&acti",TYURINA-IS1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,79kb,
2016-04-27 09:13:42,kiseleva-yg,2,1,219_42_HP_CLJ_5525,"0. Письмо о подаче оферты.pdf",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,454kb,
2016-04-27 09:14:00,kiseleva-yg,2,1,219_42_HP_CLJ_5525,"1. Коммерческое предложение.pdf",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,474kb,
2016-04-27 09:14:32,yagotintseva-ea,2,1,085_42_HP_5550,"Microsoft Word - вх-8154(12814769_вх-8154_15_04_2016)",YAGOTINTSEVA-EA,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,108kb,
2016-04-27 09:14:49,kiseleva-yg,2,1,219_42_HP_CLJ_5525,"4. Анкета участника.pdf",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,353kb,
2016-04-27 09:15:19,kiseleva-yg,5,1,219_42_HP_CLJ_5525,"5. Справка об аналогичных договорах с подтверждением.pdf",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,1199kb,
2016-04-27 09:15:38,kiseleva-yg,4,1,219_42_HP_CLJ_5525,"НИУ МЭИ_Заявка.pdf",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,1351kb,
2016-04-27 09:15:47,yagotintseva-ea,2,1,085_42_HP_5550,"Microsoft Word - report",YAGOTINTSEVA-EA,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,105kb,
2016-04-27 09:15:50,kiseleva-yg,3,1,219_42_HP_CLJ_5525,"НИУ МЭИ_04_Анкета участника.pdf",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,669kb,
2016-04-27 09:16:28,kiseleva-yg,3,1,219_42_HP_CLJ_5525,"НИУ МЭИ_02_График выполнения работ.pdf",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,677kb,
2016-04-27 09:16:40,kiseleva-yg,2,1,219_42_HP_CLJ_5525,"2. График выполнения работ.pdf",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,406kb,
2016-04-27 09:16:49,kiseleva-yg,3,1,219_42_HP_CLJ_5525,"1. Письмо о подаче оферты.pdf",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,518kb,
2016-04-27 09:16:52,kiseleva-yg,2,1,219_42_HP_CLJ_5525,"2. Коммерческое предложение.pdf",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,303kb,
2016-04-27 09:16:55,kiseleva-yg,3,1,219_42_HP_CLJ_5525,"3. График выполнения работ.pdf",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,418kb,
2016-04-27 09:16:59,kiseleva-yg,2,1,219_42_HP_CLJ_5525,"5. Анкета Участника конкурса.pdf",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,380kb,
2016-04-27 09:17:54,kiseleva-yg,1,1,219_42_HP_CLJ_5525,"https://www.b2b-energo.ru/market/edit_tender.html?id=48811&acti",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,78kb,
2016-04-27 09:20:58,kiseleva-yg,2,1,219_42_HP_CLJ_5525,"НИУ МЭИ_01_Коммерческое предложение.pdf",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,423kb,
2016-04-27 09:21:08,kiseleva-yg,4,1,219_42_HP_CLJ_5525,"НИУ МЭИ_05_Справка об опыте аналог работ.pdf",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,1090kb,
2016-04-27 09:21:17,kosmacheva-sf,1,1,219_42_HP_CLJ_5525,"48749_приложение 1.xls",KOSMACHEVA-SF,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,107kb,
2016-04-27 09:22:24,kiseleva-yg,3,1,219_42_HP_CLJ_5525,"6. Справка о перечне аналог. работ.pdf",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,361kb,
2016-04-27 09:22:40,lukash,1,2,102_38_HP_CLJ_5525,"Microsoft Word - ВЛ под наведенным напряжением.docx",INFORMATOR-REZ,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,163kb,
2016-04-27 09:30:07,yagotintseva-ea,2,1,085_42_HP_5550,"Правки А.Г. Полоуса.pdf",YAGOTINTSEVA-EA,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,9372kb,
2016-04-27 09:31:03,kiseleva-yg,3,1,219_42_HP_CLJ_5525,"1 Письмо оферты.pdf",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,6142kb,
2016-04-27 09:31:11,kiseleva-yg,20,1,219_42_HP_CLJ_5525,"2 Коммерческое предложение.pdf",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,12339kb,
2016-04-27 09:31:37,kiseleva-yg,8,1,219_42_HP_CLJ_5525,"5 Анкета Договоры.pdf",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,12713kb,
2016-04-27 09:32:11,kiseleva-yg,2,1,219_42_HP_CLJ_5525,"6 Кадры.pdf",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,3449kb,
2016-04-27 09:32:55,kiseleva-yg,6,1,219_42_HP_CLJ_5525,"Письмо-оферта_СКАДУ_ОДУ_СЗ_приложения.pdf",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,511kb,
2016-04-27 09:33:20,kiseleva-yg,4,1,219_42_HP_CLJ_5525,"Письмо-оферта_СКАДУ_ОДУ_СЗ.pdf",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,383kb,
2016-04-27 09:33:43,kiseleva-yg,5,1,219_42_HP_CLJ_5525,"Письмо о подаче оферты.PDF",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,15687kb,
2016-04-27 09:33:54,kiseleva-yg,60,1,219_42_HP_CLJ_5525,"1_Коммерческое предложение.pdf",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,19039kb,
2016-04-27 09:34:08,kiseleva-yg,2,1,219_42_HP_CLJ_5525,"3_Анкета Участника.PDF",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,8549kb,
2016-04-27 09:34:28,kiseleva-yg,3,1,219_42_HP_CLJ_5525,"4_Справка о годовых объемах.PDF",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,13117kb,
2016-04-27 09:34:43,kiseleva-yg,2,1,219_42_HP_CLJ_5525,"5_Справка о кадровых ресурсах.PDF",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,8395kb,
2016-04-27 09:34:54,kiseleva-yg,3,1,219_42_HP_CLJ_5525,"1. Письмо о подаче оферты (форма 1).pdf",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,705kb,
2016-04-27 09:34:59,kiseleva-yg,13,1,219_42_HP_CLJ_5525,"2. Коммерческое предложение (форма 2).pdf",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,1255kb,
2016-04-27 09:35:03,kiseleva-yg,2,1,219_42_HP_CLJ_5525,"4. Анкета Участника конкурса (форма 4).pdf",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,396kb,
2016-04-27 09:35:07,kiseleva-yg,5,1,219_42_HP_CLJ_5525,"5.1. Справка о перечне и годовых объемах выполнения аналогичных договоров (форма 5).pdf",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,1163kb,
2016-04-27 09:35:25,kiseleva-yg,4,1,219_42_HP_CLJ_5525,"6.1. Справка о кадровых ресурсах (форма 6).pdf",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,884kb,
2016-04-27 09:35:36,donskaya-oi,3,1,085_42_HP_5550,"Протокол №5-зк от 10.03.2016.pdf",DONSKAYA-OI,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,7824kb,
2016-04-27 09:35:48,kiseleva-yg,5,1,219_42_HP_CLJ_5525,"5.1. Справка о перечне и годовых объемах выполнения аналогичных договоров (форма 5).pdf",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,1162kb,
2016-04-27 09:39:23,bondarev-ks,1,1,081_38_HP_5200,"Microsoft Word - Журнал Тема № 3(12864458_Д11-II-2-20-40_25_04_2016)",BONDAREV-KS,A4,PCL6,,,NOT DUPLEX,GRAYSCALE,85kb,
2016-04-27 09:39:45,bondarev-ks,1,1,081_38_HP_5200,"Microsoft Word - С_ записка о занятии по ГОЧС, тема № 3(12864459_Д11-II-2-20-40_25_04_2016)",BONDAREV-KS,A4,PCL6,,,NOT DUPLEX,GRAYSCALE,58kb,
2016-04-27 09:44:33,kiseleva-yg,1,1,219_42_HP_CLJ_5525,"https://www.b2b-energo.ru/market/edit_tender.html?id=48792&acti",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,78kb,
2016-04-27 09:47:49,tyurina,1,1,219_42_HP_CLJ_5525,"https://www.b2b-center.ru/market/edit_tender.html?id=48813&acti",TYURINA-IS1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,84kb,
2016-04-27 09:48:24,tyurina,1,1,219_42_HP_CLJ_5525,"https://www.b2b-center.ru/market/edit_tender.html?id=48816&acti",TYURINA-IS1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,76kb,
2016-04-27 09:48:50,tyurina,2,1,219_42_HP_CLJ_5525,"https://www.b2b-center.ru/market/edit_tender.html?id=48810&acti",TYURINA-IS1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,143kb,
2016-04-27 09:49:02,balyuk-nn,10,1,103_38_HP_2727,"Microsoft Word - формулировки по реестру_27 04 2016  docx",BALYUK-NN,A4,PCL6,,,DUPLEX,GRAYSCALE,223kb,
2016-04-27 09:50:13,chichigin-ae,1,1,012_38_HP_CM_6040,"НТЦ МОСКВА.xlsx",CHICHIGIN-AE2,A3,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,61kb,
2016-04-27 09:51:54,kiseleva-yg,3,1,219_42_HP_CLJ_5525,"Письмо о подаче оферты.pdf",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,487kb,
2016-04-27 09:52:09,kiseleva-yg,2,1,219_42_HP_CLJ_5525,"Коммерческое предложение.pdf",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,214kb,
2016-04-27 09:52:14,kiseleva-yg,2,1,219_42_HP_CLJ_5525,"Анкета участника.pdf",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,250kb,
2016-04-27 09:52:27,kiseleva-yg,2,1,219_42_HP_CLJ_5525,"Справка о перечне аналогичных договоров.pdf",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,192kb,
2016-04-27 09:52:37,smirnova-ei,5,1,103_38_HP_2727,"Microsoft Word - применение понятий диспетчерский персонал и оперативный персонал",SMIRNOVA-EI,A4,PCL6,,,NOT DUPLEX,GRAYSCALE,149kb,
2016-04-27 09:54:03,kiseleva-yg,2,1,219_42_HP_CLJ_5525,"01_Письмо о подаче оферты.pdf",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,735kb,
2016-04-27 09:54:07,kiseleva-yg,1,1,219_42_HP_CLJ_5525,"02_Коммерческое предложение.pdf",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,280kb,
2016-04-27 09:54:32,kiseleva-yg,2,1,219_42_HP_CLJ_5525,"01_Анкета.pdf",KISELEVA-YG1,A4,PCL6,,,NOT DUPLEX,NOT GRAYSCALE,408kb,
